partition_row_number,customer_id,customer_status,churn_category,churn_reason
3203,0567-XRHCU,Stayed,"Not Applicable",N/A
3204,2545-LXYVJ,Stayed,"Not Applicable",N/A
3205,2546-KZAAT,Stayed,"Not Applicable",N/A
3206,2550-AEVRU,Stayed,"Not Applicable",N/A
3207,2550-QHZGP,Stayed,"Not Applicable",N/A
3208,2558-BUOZZ,Stayed,"Not Applicable",N/A
3209,2560-PPCHE,Stayed,"Not Applicable",N/A
3210,2560-QTSBS,Stayed,"Not Applicable",N/A
3211,2560-WBWXF,Stayed,"Not Applicable",N/A
3212,0570-BFQHT,Stayed,"Not Applicable",N/A
3213,0572-ZJKLT,Stayed,"Not Applicable",N/A
3214,0575-CUQOV,Stayed,"Not Applicable",N/A
3215,2569-WGERO,Stayed,"Not Applicable",N/A
3216,2573-GYRUU,Stayed,"Not Applicable",N/A
3217,0577-WHMEV,Stayed,"Not Applicable",N/A
3218,0580-PIQHM,Stayed,"Not Applicable",N/A
3219,2577-GVSIL,Stayed,"Not Applicable",N/A
3220,2578-JQPHZ,Stayed,"Not Applicable",N/A
3221,2580-ASVVY,Stayed,"Not Applicable",N/A
3222,2580-ATZSQ,Stayed,"Not Applicable",N/A
3223,2581-VKIRT,Stayed,"Not Applicable",N/A
3224,2582-FFFZR,Stayed,"Not Applicable",N/A
3225,0581-BXBUB,Stayed,"Not Applicable",N/A
3226,2586-CWXVV,Stayed,"Not Applicable",N/A
3227,2587-EKXTS,Stayed,"Not Applicable",N/A
3228,2587-YNLES,Stayed,"Not Applicable",N/A
3229,2589-AYCRP,Stayed,"Not Applicable",N/A
3230,2592-HODOV,Stayed,"Not Applicable",N/A
3231,0581-MDMPW,Stayed,"Not Applicable",N/A
3232,0582-AVCLN,Stayed,"Not Applicable",N/A
3233,2595-KIWPV,Stayed,"Not Applicable",N/A
3234,2599-CIPQE,Stayed,"Not Applicable",N/A
3235,2599-CZABP,Stayed,"Not Applicable",N/A
3236,2603-HVKCG,Stayed,"Not Applicable",N/A
3237,2604-IJPDU,Stayed,"Not Applicable",N/A
3238,2604-XVDAM,Stayed,"Not Applicable",N/A
3239,2606-PKWJB,Stayed,"Not Applicable",N/A
3240,0584-BJQGZ,Stayed,"Not Applicable",N/A
3241,2607-DHDAK,Stayed,"Not Applicable",N/A
3242,0585-EGDDA,Stayed,"Not Applicable",N/A
3243,0594-UFTUL,Stayed,"Not Applicable",N/A
3244,0595-ITUDF,Stayed,"Not Applicable",N/A
3245,2612-PHGOX,Stayed,"Not Applicable",N/A
3246,0599-XNYDO,Stayed,"Not Applicable",N/A
3247,0602-DDUML,Stayed,"Not Applicable",N/A
3248,2615-YVMYX,Stayed,"Not Applicable",N/A
3249,2616-FLVQC,Stayed,"Not Applicable",N/A
3250,2616-UUTFK,Stayed,"Not Applicable",N/A
3251,0603-OLQDC,Stayed,"Not Applicable",N/A
3252,0603-TPMIB,Stayed,"Not Applicable",N/A
3253,2623-DRYAM,Stayed,"Not Applicable",N/A
3254,2625-TRCZQ,Stayed,"Not Applicable",N/A
3255,0604-THJFP,Stayed,"Not Applicable",N/A
3256,2626-VEEWG,Stayed,"Not Applicable",N/A
3257,2632-IVXVF,Stayed,"Not Applicable",N/A
3258,2632-TACXW,Stayed,"Not Applicable",N/A
3259,0607-MVMGC,Stayed,"Not Applicable",N/A
3260,0608-JDVEC,Stayed,"Not Applicable",N/A
3261,0613-WUXUM,Stayed,"Not Applicable",N/A
3262,0619-OLYUR,Stayed,"Not Applicable",N/A
3263,2636-SJDOU,Stayed,"Not Applicable",N/A
3264,0620-DLSLK,Stayed,"Not Applicable",N/A
3265,2639-UGMAZ,Stayed,"Not Applicable",N/A
3266,0620-XEFWH,Stayed,"Not Applicable",N/A
3267,0621-CXBKL,Stayed,"Not Applicable",N/A
3268,0621-HJWXJ,Stayed,"Not Applicable",N/A
3269,2642-MAWLJ,Stayed,"Not Applicable",N/A
3270,0621-JFHOL,Stayed,"Not Applicable",N/A
3271,2649-HWLYB,Stayed,"Not Applicable",N/A
3272,2650-GYRYL,Stayed,"Not Applicable",N/A
3273,2651-ZCBXV,Stayed,"Not Applicable",N/A
3274,0621-TSSMU,Stayed,"Not Applicable",N/A
3275,0623-EJQEG,Stayed,"Not Applicable",N/A
3276,0625-AFOHS,Stayed,"Not Applicable",N/A
3277,0626-QXNGV,Stayed,"Not Applicable",N/A
3278,2657-VPXTA,Stayed,"Not Applicable",N/A
3279,0635-WKOLD,Stayed,"Not Applicable",N/A
3280,0640-YJTPY,Stayed,"Not Applicable",N/A
3281,2661-GKBTK,Stayed,"Not Applicable",N/A
3282,2662-NNTDK,Stayed,"Not Applicable",N/A
3283,2664-XJZNO,Stayed,"Not Applicable",N/A
3284,2665-NPTGL,Stayed,"Not Applicable",N/A
3285,0644-OQMDK,Stayed,"Not Applicable",N/A
3286,0650-BWOZN,Stayed,"Not Applicable",N/A
3287,2669-OIDSD,Stayed,"Not Applicable",N/A
3288,2669-QVCRG,Stayed,"Not Applicable",N/A
3289,0654-PQKDW,Stayed,"Not Applicable",N/A
3290,0655-YDGFJ,Stayed,"Not Applicable",N/A
3291,0657-DOGUM,Stayed,"Not Applicable",N/A
3292,2672-TGEFF,Stayed,"Not Applicable",N/A
3293,2673-CXQEU,Stayed,"Not Applicable",N/A
3294,2673-ZALNP,Stayed,"Not Applicable",N/A
3295,2674-MIAHT,Stayed,"Not Applicable",N/A
3296,2674-MLXMN,Stayed,"Not Applicable",N/A
3297,2675-DHUTR,Stayed,"Not Applicable",N/A
3298,2675-IJRGJ,Stayed,"Not Applicable",N/A
3299,2675-OTVVJ,Stayed,"Not Applicable",N/A
3300,0661-KBKPA,Stayed,"Not Applicable",N/A
3301,2676-OXPPQ,Stayed,"Not Applicable",N/A
3302,2676-SSLTO,Stayed,"Not Applicable",N/A
3303,2680-XKKNJ,Stayed,"Not Applicable",N/A
3304,2682-KEVRP,Stayed,"Not Applicable",N/A
3305,0661-KQHNK,Stayed,"Not Applicable",N/A
3306,2683-JXWQQ,Stayed,"Not Applicable",N/A
3307,0661-WCQNQ,Stayed,"Not Applicable",N/A
3308,0665-XHDJU,Stayed,"Not Applicable",N/A
3309,2688-BHGOG,Stayed,"Not Applicable",N/A
3310,2690-DVRVK,Stayed,"Not Applicable",N/A
3311,0666-UXTJO,Stayed,"Not Applicable",N/A
3312,2692-AQCPF,Stayed,"Not Applicable",N/A
3313,2692-BUCFV,Stayed,"Not Applicable",N/A
3314,0667-NSRGI,Stayed,"Not Applicable",N/A
3315,2694-CIUMO,Stayed,"Not Applicable",N/A
3316,2696-ECXKC,Stayed,"Not Applicable",N/A
3317,0668-OGMHD,Stayed,"Not Applicable",N/A
3318,2696-RZVZW,Stayed,"Not Applicable",N/A
3319,2697-NQBPF,Stayed,"Not Applicable",N/A
3320,0670-ANMUU,Stayed,"Not Applicable",N/A
3321,2703-AMTUL,Stayed,"Not Applicable",N/A
3322,2706-QZIHY,Stayed,"Not Applicable",N/A
3323,2709-UQGNP,Stayed,"Not Applicable",N/A
3324,0674-DGMAQ,Stayed,"Not Applicable",N/A
3325,0674-GCDXG,Stayed,"Not Applicable",N/A
3326,2716-GFZOR,Stayed,"Not Applicable",N/A
3327,2717-HVIZY,Stayed,"Not Applicable",N/A
3328,0675-NCDYU,Stayed,"Not Applicable",N/A
3329,2718-YSKCS,Stayed,"Not Applicable",N/A
3330,0678-RLHVP,Stayed,"Not Applicable",N/A
3331,2720-FVBQP,Stayed,"Not Applicable",N/A
3332,0679-TDGAK,Stayed,"Not Applicable",N/A
3333,0682-USIXD,Stayed,"Not Applicable",N/A
3334,0689-DSXGL,Stayed,"Not Applicable",N/A
3335,2724-FJDYW,Stayed,"Not Applicable",N/A
3336,2725-IWWBA,Stayed,"Not Applicable",N/A
3337,0690-SRQID,Stayed,"Not Applicable",N/A
3338,2725-TTRIQ,Stayed,"Not Applicable",N/A
3339,2729-VNVAP,Stayed,"Not Applicable",N/A
3340,2731-GJRDG,Stayed,"Not Applicable",N/A
3341,2732-ISEZX,Stayed,"Not Applicable",N/A
3342,0691-NIKRI,Stayed,"Not Applicable",N/A
3343,0696-UKTOX,Stayed,"Not Applicable",N/A
3344,2739-CACDQ,Stayed,"Not Applicable",N/A
3345,2739-CCZMB,Stayed,"Not Applicable",N/A
3346,2740-JFBOK,Stayed,"Not Applicable",N/A
3347,0699-NDKJM,Stayed,"Not Applicable",N/A
3348,2746-DIJLO,Stayed,"Not Applicable",N/A
3349,0701-RFGFI,Stayed,"Not Applicable",N/A
3350,2749-CTKAJ,Stayed,"Not Applicable",N/A
3351,2750-BJLSB,Stayed,"Not Applicable",N/A
3352,2753-JMMCV,Stayed,"Not Applicable",N/A
3353,2754-SDJRD,Stayed,"Not Applicable",N/A
3354,0701-TJSEF,Stayed,"Not Applicable",N/A
3355,0704-VCUMB,Stayed,"Not Applicable",N/A
3356,2758-RNWXS,Stayed,"Not Applicable",N/A
3357,0707-HOVVN,Stayed,"Not Applicable",N/A
3358,2761-XECQW,Stayed,"Not Applicable",N/A
3359,2770-NSVDG,Stayed,"Not Applicable",N/A
3360,2773-MADBQ,Stayed,"Not Applicable",N/A
3361,2773-OVBPK,Stayed,"Not Applicable",N/A
3362,0708-LGSMF,Stayed,"Not Applicable",N/A
3363,2775-SEFEE,Stayed,"Not Applicable",N/A
3364,0708-SJDIS,Stayed,"Not Applicable",N/A
3365,0716-BQNDX,Stayed,"Not Applicable",N/A
3366,2782-JEEBU,Stayed,"Not Applicable",N/A
3367,2782-LFZVW,Stayed,"Not Applicable",N/A
3368,2786-GCDPI,Stayed,"Not Applicable",N/A
3369,2788-CJQAQ,Stayed,"Not Applicable",N/A
3370,2789-CZANW,Stayed,"Not Applicable",N/A
3371,0722-SVSFK,Stayed,"Not Applicable",N/A
3372,2790-XUYMV,Stayed,"Not Applicable",N/A
3373,2791-SFVEW,Stayed,"Not Applicable",N/A
3374,0723-FDLAY,Stayed,"Not Applicable",N/A
3375,0723-VSOBE,Stayed,"Not Applicable",N/A
3376,0725-CXOTM,Stayed,"Not Applicable",N/A
3377,2796-NNUFI,Stayed,"Not Applicable",N/A
3378,2796-UUZZO,Stayed,"Not Applicable",N/A
3379,2798-NYLMZ,Stayed,"Not Applicable",N/A
3380,2799-ARNLO,Stayed,"Not Applicable",N/A
3381,2799-TSLAG,Stayed,"Not Applicable",N/A
3382,2800-QQUSO,Stayed,"Not Applicable",N/A
3383,0002-ORFBO,Stayed,"Not Applicable",N/A
3384,2801-NISEI,Stayed,"Not Applicable",N/A
3385,2804-ETQDK,Stayed,"Not Applicable",N/A
3386,2805-AUFQN,Stayed,"Not Applicable",N/A
3387,2805-EDJPQ,Stayed,"Not Applicable",N/A
3388,2806-MLNTI,Stayed,"Not Applicable",N/A
3389,2808-CHTDM,Stayed,"Not Applicable",N/A
3390,2809-ILCYT,Stayed,"Not Applicable",N/A
3391,2809-ZMYOQ,Stayed,"Not Applicable",N/A
3392,0727-BNRLG,Stayed,"Not Applicable",N/A
3393,2811-POVEX,Stayed,"Not Applicable",N/A
3394,2812-ENYMO,Stayed,"Not Applicable",N/A
3395,2812-REYAT,Stayed,"Not Applicable",N/A
3396,0730-BGQGF,Stayed,"Not Applicable",N/A
3397,0730-KOAVE,Stayed,"Not Applicable",N/A
3398,2817-LVCPP,Stayed,"Not Applicable",N/A
3399,0731-EBJQB,Stayed,"Not Applicable",N/A
3400,2819-GWENI,Stayed,"Not Applicable",N/A
3401,2821-WARNZ,Stayed,"Not Applicable",N/A
3402,2823-LKABH,Stayed,"Not Applicable",N/A
3403,2824-DXNKN,Stayed,"Not Applicable",N/A
3404,2824-MYYBN,Stayed,"Not Applicable",N/A
3405,2826-DXLQO,Stayed,"Not Applicable",N/A
3406,2826-UWHIS,Stayed,"Not Applicable",N/A
3407,2828-SLQPF,Stayed,"Not Applicable",N/A
3408,2829-HYVZP,Stayed,"Not Applicable",N/A
3409,2830-LEWOA,Stayed,"Not Applicable",N/A
3410,2831-EBWRN,Stayed,"Not Applicable",N/A
3411,2832-KJCRD,Stayed,"Not Applicable",N/A
3412,0732-OCQOC,Stayed,"Not Applicable",N/A
3413,0739-UUAJR,Stayed,"Not Applicable",N/A
3414,2834-JKOOW,Stayed,"Not Applicable",N/A
3415,0742-LAFQK,Stayed,"Not Applicable",N/A
3416,0743-HNPFG,Stayed,"Not Applicable",N/A
3417,0743-HRVFF,Stayed,"Not Applicable",N/A
3418,0744-BIKKF,Stayed,"Not Applicable",N/A
3419,2842-BCQGE,Stayed,"Not Applicable",N/A
3420,0744-GKNGE,Stayed,"Not Applicable",N/A
3421,2843-CQMEG,Stayed,"Not Applicable",N/A
3422,0749-IRGQE,Stayed,"Not Applicable",N/A
3423,0750-EBAIU,Stayed,"Not Applicable",N/A
3424,2845-KDHVX,Stayed,"Not Applicable",N/A
3425,2848-YXSMW,Stayed,"Not Applicable",N/A
3426,2851-MMUTZ,Stayed,"Not Applicable",N/A
3427,2851-STERV,Stayed,"Not Applicable",N/A
3428,0750-EKNGL,Stayed,"Not Applicable",N/A
3429,0754-EEBDC,Stayed,"Not Applicable",N/A
3430,0756-MPZRL,Stayed,"Not Applicable",N/A
3431,2858-EIMXH,Stayed,"Not Applicable",N/A
3432,0757-WCUUZ,Stayed,"Not Applicable",N/A
3433,0769-MURVM,Stayed,"Not Applicable",N/A
3434,2862-JVEOY,Stayed,"Not Applicable",N/A
3435,0771-CHWSK,Stayed,"Not Applicable",N/A
3436,2863-IMQDR,Stayed,"Not Applicable",N/A
3437,0771-WLCLA,Stayed,"Not Applicable",N/A
3438,0774-IFUVM,Stayed,"Not Applicable",N/A
3439,0774-RMNUW,Stayed,"Not Applicable",N/A
3440,2868-LLSKM,Stayed,"Not Applicable",N/A
3441,3569-JFODW,Stayed,"Not Applicable",N/A
3442,3569-VLDHH,Stayed,"Not Applicable",N/A
3443,3570-YUEKJ,Stayed,"Not Applicable",N/A
3444,3571-DPYUH,Stayed,"Not Applicable",N/A
3445,3572-UOLYZ,Stayed,"Not Applicable",N/A
3446,3572-UUHRS,Stayed,"Not Applicable",N/A
3447,3580-GICBM,Stayed,"Not Applicable",N/A
3448,3580-HYCSP,Stayed,"Not Applicable",N/A
3449,3583-KRKMD,Stayed,"Not Applicable",N/A
3450,3584-WKTTW,Stayed,"Not Applicable",N/A
3451,3585-YNADK,Stayed,"Not Applicable",N/A
3452,3587-PMCOY,Stayed,"Not Applicable",N/A
3453,3588-WSTTJ,Stayed,"Not Applicable",N/A
3454,3589-PPVKW,Stayed,"Not Applicable",N/A
3455,3594-BDSOA,Stayed,"Not Applicable",N/A
3456,3597-MVHJT,Stayed,"Not Applicable",N/A
3457,3597-YASZG,Stayed,"Not Applicable",N/A
3458,3604-WLABM,Stayed,"Not Applicable",N/A
3459,3605-JISKB,Stayed,"Not Applicable",N/A
3460,3606-SBKRY,Stayed,"Not Applicable",N/A
3461,3612-YUNGG,Stayed,"Not Applicable",N/A
3462,3612-YVGSJ,Stayed,"Not Applicable",N/A
3463,3617-XLSGQ,Stayed,"Not Applicable",N/A
3464,3620-EHIMZ,Stayed,"Not Applicable",N/A
3465,3621-CHYVB,Stayed,"Not Applicable",N/A
3466,3623-FQBOX,Stayed,"Not Applicable",N/A
3467,3629-WEAAM,Stayed,"Not Applicable",N/A
3468,3629-ZNKXA,Stayed,"Not Applicable",N/A
3469,3633-CDBUW,Stayed,"Not Applicable",N/A
3470,3635-JBPSG,Stayed,"Not Applicable",N/A
3471,3635-QQRQD,Stayed,"Not Applicable",N/A
3472,3638-DIMPH,Stayed,"Not Applicable",N/A
3473,3638-VBZTA,Stayed,"Not Applicable",N/A
3474,3638-WEABW,Stayed,"Not Applicable",N/A
3475,3639-XJHKQ,Stayed,"Not Applicable",N/A
3476,3640-JQGJG,Stayed,"Not Applicable",N/A
3477,3642-BYHDO,Stayed,"Not Applicable",N/A
3478,3642-GKTCT,Stayed,"Not Applicable",N/A
3479,3644-QXEHN,Stayed,"Not Applicable",N/A
3480,3646-ITDGM,Stayed,"Not Applicable",N/A
3481,3648-GZPHF,Stayed,"Not Applicable",N/A
3482,3649-JPUGY,Stayed,"Not Applicable",N/A
3483,3653-NCRDJ,Stayed,"Not Applicable",N/A
3484,3654-ARMGP,Stayed,"Not Applicable",N/A
3485,3655-SNQYZ,Stayed,"Not Applicable",N/A
3486,3657-COGMW,Stayed,"Not Applicable",N/A
3487,3658-QQJYD,Stayed,"Not Applicable",N/A
3488,3662-FXJFO,Stayed,"Not Applicable",N/A
3489,3665-JATSN,Stayed,"Not Applicable",N/A
3490,3669-WHAFY,Stayed,"Not Applicable",N/A
3491,3675-EQOZA,Stayed,"Not Applicable",N/A
3492,3675-YDUPJ,Stayed,"Not Applicable",N/A
3493,3678-MNGZX,Stayed,"Not Applicable",N/A
3494,3680-CTHUH,Stayed,"Not Applicable",N/A
3495,3682-YEUWS,Stayed,"Not Applicable",N/A
3496,3688-FTHLT,Stayed,"Not Applicable",N/A
3497,3689-MOZGR,Stayed,"Not Applicable",N/A
3498,3692-JHONH,Stayed,"Not Applicable",N/A
3499,3694-DELSO,Stayed,"Not Applicable",N/A
3500,3694-GLTJM,Stayed,"Not Applicable",N/A
3501,3696-DFHHB,Stayed,"Not Applicable",N/A
3502,3696-XRIEN,Stayed,"Not Applicable",N/A
3503,3701-SFMUH,Stayed,"Not Applicable",N/A
3504,3703-KBKZP,Stayed,"Not Applicable",N/A
3505,3703-TTEPD,Stayed,"Not Applicable",N/A
3506,3704-IEAXF,Stayed,"Not Applicable",N/A
3507,3705-RHRFR,Stayed,"Not Applicable",N/A
3508,3709-OIJEA,Stayed,"Not Applicable",N/A
3509,3712-PKXZA,Stayed,"Not Applicable",N/A
3510,3714-NTNFO,Stayed,"Not Applicable",N/A
3511,3714-XPXBW,Stayed,"Not Applicable",N/A
3512,3716-LRGXK,Stayed,"Not Applicable",N/A
3513,3717-FDJFU,Stayed,"Not Applicable",N/A
3514,3717-LNXKW,Stayed,"Not Applicable",N/A
3515,3719-TDVQB,Stayed,"Not Applicable",N/A
3516,3720-DBRWL,Stayed,"Not Applicable",N/A
3517,3721-CNZHX,Stayed,"Not Applicable",N/A
3518,3721-WKIIL,Stayed,"Not Applicable",N/A
3519,3723-BFBGR,Stayed,"Not Applicable",N/A
3520,3724-BSCVH,Stayed,"Not Applicable",N/A
3521,3724-UCSHY,Stayed,"Not Applicable",N/A
3522,3726-TBHQT,Stayed,"Not Applicable",N/A
3523,3727-OVPRY,Stayed,"Not Applicable",N/A
3524,3727-OWVYD,Stayed,"Not Applicable",N/A
3525,3729-OWRVL,Stayed,"Not Applicable",N/A
3526,3733-LSYCE,Stayed,"Not Applicable",N/A
3527,3733-UOCWF,Stayed,"Not Applicable",N/A
3528,3733-ZEECP,Stayed,"Not Applicable",N/A
3529,3736-BLEPA,Stayed,"Not Applicable",N/A
3530,3737-XBQDD,Stayed,"Not Applicable",N/A
3531,3739-YBWAB,Stayed,"Not Applicable",N/A
3532,3740-RLMVT,Stayed,"Not Applicable",N/A
3533,3745-HRPHI,Stayed,"Not Applicable",N/A
3534,3748-FVMZZ,Stayed,"Not Applicable",N/A
3535,3750-RNQKR,Stayed,"Not Applicable",N/A
3536,3750-YHRYO,Stayed,"Not Applicable",N/A
3537,3752-CQSJI,Stayed,"Not Applicable",N/A
3538,3756-VNWDH,Stayed,"Not Applicable",N/A
3539,3758-CKOQL,Stayed,"Not Applicable",N/A
3540,3761-FLYZI,Stayed,"Not Applicable",N/A
3541,3764-MNMOI,Stayed,"Not Applicable",N/A
3542,3766-EJLFL,Stayed,"Not Applicable",N/A
3543,3768-VHXQO,Stayed,"Not Applicable",N/A
3544,3769-MHZNV,Stayed,"Not Applicable",N/A
3545,3771-PZOBW,Stayed,"Not Applicable",N/A
3546,3774-VBNXY,Stayed,"Not Applicable",N/A
3547,3777-XROBG,Stayed,"Not Applicable",N/A
3548,3778-FOAQW,Stayed,"Not Applicable",N/A
3549,3779-OSWCF,Stayed,"Not Applicable",N/A
3550,3780-DDGSE,Stayed,"Not Applicable",N/A
3551,3780-YVMFA,Stayed,"Not Applicable",N/A
3552,3785-KTYSH,Stayed,"Not Applicable",N/A
3553,3786-WOVKF,Stayed,"Not Applicable",N/A
3554,3787-TRIAL,Stayed,"Not Applicable",N/A
3555,3794-NFNCH,Stayed,"Not Applicable",N/A
3556,3795-CAWEX,Stayed,"Not Applicable",N/A
3557,3795-GWTRD,Stayed,"Not Applicable",N/A
3558,3796-ENZGF,Stayed,"Not Applicable",N/A
3559,3797-FKOGQ,Stayed,"Not Applicable",N/A
3560,3800-LYTRK,Stayed,"Not Applicable",N/A
3561,3807-BPOMJ,Stayed,"Not Applicable",N/A
3562,3808-HFKDE,Stayed,"Not Applicable",N/A
3563,3810-DVDQQ,Stayed,"Not Applicable",N/A
3564,3810-PJUHR,Stayed,"Not Applicable",N/A
3565,3812-LRZIR,Stayed,"Not Applicable",N/A
3566,3813-DHBBB,Stayed,"Not Applicable",N/A
3567,3823-KYNQY,Stayed,"Not Applicable",N/A
3568,3824-RHKVR,Stayed,"Not Applicable",N/A
3569,3831-YCPUO,Stayed,"Not Applicable",N/A
3570,3836-FZSDJ,Stayed,"Not Applicable",N/A
3571,3841-NFECX,Stayed,"Not Applicable",N/A
3572,3842-QTGDL,Stayed,"Not Applicable",N/A
3573,3845-JHAMY,Stayed,"Not Applicable",N/A
3574,3847-BAERP,Stayed,"Not Applicable",N/A
3575,3850-OKINF,Stayed,"Not Applicable",N/A
3576,3853-LYGAM,Stayed,"Not Applicable",N/A
3577,3855-ONCAR,Stayed,"Not Applicable",N/A
3578,3858-XHYJO,Stayed,"Not Applicable",N/A
3579,3863-QSTYI,Stayed,"Not Applicable",N/A
3580,3865-QBWSJ,Stayed,"Not Applicable",N/A
3581,3865-YIOTT,Stayed,"Not Applicable",N/A
3582,3865-ZFZIB,Stayed,"Not Applicable",N/A
3583,3865-ZYKAD,Stayed,"Not Applicable",N/A
3584,3870-SPZSI,Stayed,"Not Applicable",N/A
3585,3873-NFTGI,Stayed,"Not Applicable",N/A
3586,3873-WOSBC,Stayed,"Not Applicable",N/A
3587,3882-IYOIJ,Stayed,"Not Applicable",N/A
3588,3884-UEBXB,Stayed,"Not Applicable",N/A
3589,3887-PBQAO,Stayed,"Not Applicable",N/A
3590,3889-VWBID,Stayed,"Not Applicable",N/A
3591,3890-RTCMS,Stayed,"Not Applicable",N/A
3592,3891-NLXJB,Stayed,"Not Applicable",N/A
3593,3892-NXAZG,Stayed,"Not Applicable",N/A
3594,3893-JRNFS,Stayed,"Not Applicable",N/A
3595,3896-RCYYE,Stayed,"Not Applicable",N/A
3596,3896-ZVNET,Stayed,"Not Applicable",N/A
3597,3898-BSJYF,Stayed,"Not Applicable",N/A
3598,3898-GUYTS,Stayed,"Not Applicable",N/A
3599,3902-MIVLE,Stayed,"Not Applicable",N/A
3600,3904-UKFRE,Stayed,"Not Applicable",N/A
3601,3908-MKIMJ,Stayed,"Not Applicable",N/A
3602,3910-MRQOY,Stayed,"Not Applicable",N/A
3603,3911-RSNHI,Stayed,"Not Applicable",N/A
3604,3913-FCUUW,Stayed,"Not Applicable",N/A
3605,3913-RDSJZ,Stayed,"Not Applicable",N/A
3606,3914-FDRHP,Stayed,"Not Applicable",N/A
3607,3915-ODIYG,Stayed,"Not Applicable",N/A
3608,3920-HIHMQ,Stayed,"Not Applicable",N/A
3609,3926-YZVVX,Stayed,"Not Applicable",N/A
3610,3932-IJWDZ,Stayed,"Not Applicable",N/A
3611,3933-DQPWX,Stayed,"Not Applicable",N/A
3612,3935-TBRZZ,Stayed,"Not Applicable",N/A
3613,3938-YFPXD,Stayed,"Not Applicable",N/A
3614,3941-XTSKM,Stayed,"Not Applicable",N/A
3615,3946-JEWRQ,Stayed,"Not Applicable",N/A
3616,3948-FVVRP,Stayed,"Not Applicable",N/A
3617,3948-KXDUF,Stayed,"Not Applicable",N/A
3618,3950-VPYJB,Stayed,"Not Applicable",N/A
3619,3951-NJCVI,Stayed,"Not Applicable",N/A
3620,3955-JBZZM,Stayed,"Not Applicable",N/A
3621,3956-CJUST,Stayed,"Not Applicable",N/A
3622,3956-MGXOG,Stayed,"Not Applicable",N/A
3623,3957-HHLMR,Stayed,"Not Applicable",N/A
3624,3957-SQXML,Stayed,"Not Applicable",N/A
3625,3963-RYFNS,Stayed,"Not Applicable",N/A
3626,3967-KXAPS,Stayed,"Not Applicable",N/A
3627,3967-VQOGC,Stayed,"Not Applicable",N/A
3628,3969-GYXEL,Stayed,"Not Applicable",N/A
3629,3969-JQABI,Stayed,"Not Applicable",N/A
3630,3970-XGJDU,Stayed,"Not Applicable",N/A
3631,3973-SKMLN,Stayed,"Not Applicable",N/A
3632,3976-HXHCE,Stayed,"Not Applicable",N/A
3633,3977-QCRSL,Stayed,"Not Applicable",N/A
3634,3978-YNKDD,Stayed,"Not Applicable",N/A
3635,3981-QSVQI,Stayed,"Not Applicable",N/A
3636,3982-DQLUS,Stayed,"Not Applicable",N/A
3637,3982-JGSFD,Stayed,"Not Applicable",N/A
3638,3985-HOYPM,Stayed,"Not Applicable",N/A
3639,3987-KQDDU,Stayed,"Not Applicable",N/A
3640,3996-ZNWYK,Stayed,"Not Applicable",N/A
3641,3999-WRNGR,Stayed,"Not Applicable",N/A
3642,4000-VGMQP,Stayed,"Not Applicable",N/A
3643,4001-TSBTV,Stayed,"Not Applicable",N/A
3644,4002-BQWPQ,Stayed,"Not Applicable",N/A
3645,4003-FUSHP,Stayed,"Not Applicable",N/A
3646,4003-OCTMP,Stayed,"Not Applicable",N/A
3647,4006-HKYHO,Stayed,"Not Applicable",N/A
3648,4007-NHVHI,Stayed,"Not Applicable",N/A
3649,4010-YLMVT,Stayed,"Not Applicable",N/A
3650,4011-ARPHK,Stayed,"Not Applicable",N/A
3651,4012-YCFAI,Stayed,"Not Applicable",N/A
3652,4012-ZTHBR,Stayed,"Not Applicable",N/A
3653,4016-BJKTZ,Stayed,"Not Applicable",N/A
3654,4018-KJYUY,Stayed,"Not Applicable",N/A
3655,4018-PPNDW,Stayed,"Not Applicable",N/A
3656,4020-KIUDI,Stayed,"Not Applicable",N/A
3657,4023-RTIQM,Stayed,"Not Applicable",N/A
3658,4024-CSNBY,Stayed,"Not Applicable",N/A
3659,4032-RMHCI,Stayed,"Not Applicable",N/A
3660,4039-PIMHX,Stayed,"Not Applicable",N/A
3661,4043-MKDTV,Stayed,"Not Applicable",N/A
3662,4049-ZPALD,Stayed,"Not Applicable",N/A
3663,4054-CUMIA,Stayed,"Not Applicable",N/A
3664,4056-QHXHZ,Stayed,"Not Applicable",N/A
3665,4057-FKCZK,Stayed,"Not Applicable",N/A
3666,4059-IIEBK,Stayed,"Not Applicable",N/A
3667,4060-LDNLU,Stayed,"Not Applicable",N/A
3668,4062-HBMOS,Stayed,"Not Applicable",N/A
3669,4063-EIKNQ,Stayed,"Not Applicable",N/A
3670,4067-HLYQI,Stayed,"Not Applicable",N/A
3671,4070-OKWVH,Stayed,"Not Applicable",N/A
3672,4072-IPYLT,Stayed,"Not Applicable",N/A
3673,4075-JFPGR,Stayed,"Not Applicable",N/A
3674,4075-WKNIU,Stayed,"Not Applicable",N/A
3675,4077-HWUYD,Stayed,"Not Applicable",N/A
3676,4079-ULGFR,Stayed,"Not Applicable",N/A
3677,4079-VTGLK,Stayed,"Not Applicable",N/A
3678,4079-WWQQQ,Stayed,"Not Applicable",N/A
3679,4080-IIARD,Stayed,"Not Applicable",N/A
3680,4083-BFNYK,Stayed,"Not Applicable",N/A
3681,4086-ATNFV,Stayed,"Not Applicable",N/A
3682,4086-WITJG,Stayed,"Not Applicable",N/A
3683,4091-TVOCN,Stayed,"Not Applicable",N/A
