customer_id,"tenure (months)",offer,phone_service,multiple_lines,internet_service,internet_type
7228-OMTPN,4,None,Yes,No,Yes,"Fiber Optic"
7233-DRTRF,63,None,Yes,Yes,Yes,"Fiber Optic"
7233-IOQNP,43,"Offer B",No,No,Yes,Cable
7233-PAHHL,66,"Offer A",Yes,Yes,Yes,DSL
7234-FECYN,8,None,Yes,Yes,Yes,"Fiber Optic"
7240-ETPTR,9,None,No,No,Yes,DSL
7242-EDTYC,44,"Offer B",Yes,No,No,None
7242-QZLXF,1,None,No,No,Yes,Cable
7244-KXYZN,24,None,Yes,No,No,None
7246-ZGQDF,1,None,Yes,No,Yes,DSL
7247-XOZPB,53,"Offer B",Yes,Yes,Yes,DSL
7249-WBIYX,10,None,Yes,Yes,Yes,Cable
7250-EQKIY,1,"Offer E",Yes,No,Yes,DSL
7251-LJBQN,40,None,Yes,Yes,Yes,"Fiber Optic"
7251-XFOIL,61,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7252-NTGSS,1,None,Yes,No,Yes,DSL
7254-IQWOZ,1,"Offer E",Yes,No,Yes,"Fiber Optic"
7268-IGMFD,18,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7268-WNTCP,62,None,Yes,No,No,None
7270-BDIOA,22,None,Yes,Yes,Yes,"Fiber Optic"
7272-QDCKA,28,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7274-CGTOD,62,None,No,No,Yes,DSL
7274-RTAPZ,1,"Offer E",Yes,No,Yes,"Fiber Optic"
7277-KAMWT,13,"Offer D",Yes,No,No,None
7278-CKDNC,24,None,Yes,Yes,Yes,"Fiber Optic"
7293-LSCDV,60,None,Yes,No,No,None
7294-TMAOP,1,"Offer E",Yes,No,Yes,"Fiber Optic"
7295-JOMMD,4,"Offer E",Yes,No,Yes,"Fiber Optic"
7296-PIXQY,14,"Offer D",Yes,No,Yes,"Fiber Optic"
7299-GNVPL,23,None,Yes,No,Yes,"Fiber Optic"
7301-ABVAD,72,None,Yes,Yes,Yes,Cable
7306-YDSOI,69,"Offer A",Yes,No,Yes,DSL
7310-EGVHZ,1,"Offer E",Yes,No,No,None
7314-OXENN,2,None,Yes,Yes,Yes,"Fiber Optic"
7315-WYOAW,13,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7319-ZNRTR,25,None,Yes,No,No,None
7321-PKUYW,11,"Offer D",Yes,Yes,Yes,Cable
7321-VGNKU,2,"Offer E",Yes,No,Yes,"Fiber Optic"
7321-ZNSLA,13,None,No,No,Yes,DSL
7322-OCWHC,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7326-RIGQZ,6,None,Yes,No,Yes,"Fiber Optic"
7328-OWMOM,31,"Offer C",Yes,No,No,None
7328-ZJAJO,59,None,Yes,No,No,None
7336-RLLRH,27,"Offer C",Yes,Yes,Yes,DSL
7337-CINUD,8,None,Yes,No,No,None
7341-LXCAF,4,None,Yes,Yes,Yes,"Fiber Optic"
7353-YOWFP,7,None,Yes,No,No,None
7359-PTSXY,1,None,Yes,No,Yes,DSL
7359-WWYJV,72,None,Yes,Yes,Yes,"Fiber Optic"
7361-YPXFS,28,None,Yes,Yes,Yes,Cable
7365-BVCJH,1,"Offer E",No,No,Yes,DSL
7369-TRPFD,19,"Offer D",Yes,No,No,None
7379-FNIUJ,2,"Offer E",Yes,No,Yes,"Fiber Optic"
7382-DFJTU,18,"Offer D",Yes,No,Yes,DSL
7384-GHBPI,3,"Offer E",No,No,Yes,Cable
7389-KBFIT,2,"Offer E",No,No,Yes,DSL
7392-YYPYJ,22,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7395-IGJOS,17,None,Yes,No,Yes,"Fiber Optic"
7395-XWZOY,20,None,No,No,Yes,DSL
7396-VJUZB,4,"Offer E",Yes,No,Yes,DSL
7398-SKNQZ,3,None,Yes,Yes,Yes,"Fiber Optic"
7399-QHBJS,72,None,Yes,Yes,Yes,Cable
7401-JIXNM,54,None,Yes,Yes,Yes,Cable
7404-JLKQG,3,None,Yes,No,Yes,Cable
7407-SUJIZ,25,"Offer C",Yes,No,No,None
7408-OFWXJ,72,None,Yes,Yes,Yes,DSL
7416-CKTEP,57,"Offer B",Yes,No,No,None
7422-WNBTY,33,None,Yes,Yes,Yes,"Fiber Optic"
7426-GSWPO,64,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7426-RHZGU,9,None,Yes,No,Yes,"Fiber Optic"
7426-WEIJX,60,None,Yes,Yes,Yes,"Fiber Optic"
7432-FFVAR,46,"Offer B",Yes,No,Yes,"Fiber Optic"
7434-SHXLS,1,"Offer E",Yes,No,No,None
7446-SFAOA,37,None,Yes,No,No,None
7449-HVPIV,55,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7450-NWRTR,12,None,Yes,Yes,Yes,"Fiber Optic"
7452-FOLON,39,None,Yes,Yes,No,None
7459-IMVYU,38,None,Yes,Yes,Yes,DSL
7459-RRWQZ,15,"Offer D",Yes,Yes,Yes,DSL
7460-ITWWP,45,None,Yes,No,Yes,"Fiber Optic"
7463-IFMQU,72,None,Yes,No,No,None
7465-ZZRVX,1,None,Yes,No,Yes,"Fiber Optic"
7469-LKBCI,16,"Offer D",Yes,No,No,None
7470-DYNOE,53,"Offer B",Yes,No,Yes,DSL
7470-MCQTK,13,None,No,No,Yes,DSL
7471-WNSUF,60,"Offer B",Yes,Yes,No,None
7480-SPLEF,69,None,Yes,Yes,No,None
7481-ATQQS,49,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7493-GVFIO,57,"Offer B",Yes,No,No,None
7495-OOKFY,8,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7503-QQRVF,16,"Offer D",Yes,No,Yes,"Fiber Optic"
7508-DQAKK,64,None,Yes,Yes,Yes,DSL
7508-SMHXL,15,None,Yes,Yes,Yes,"Fiber Optic"
7516-GMHUV,50,None,Yes,Yes,Yes,"Fiber Optic"
7517-LDMPS,12,None,Yes,No,Yes,"Fiber Optic"
7517-SAWMO,19,"Offer D",Yes,No,Yes,"Fiber Optic"
7520-HQWJU,66,None,Yes,Yes,Yes,DSL
7524-VRLPL,69,"Offer A",Yes,Yes,Yes,Cable
7526-IVLYU,3,None,Yes,No,No,None
7529-ZDFXI,57,None,Yes,Yes,Yes,"Fiber Optic"
7530-HDYDS,38,None,Yes,No,Yes,"Fiber Optic"
7537-RBWEA,1,None,No,No,Yes,Cable
7541-YLXCL,36,None,Yes,No,Yes,Cable
7542-CYDDM,18,None,Yes,No,No,None
7544-ZVIKX,58,None,Yes,Yes,Yes,"Fiber Optic"
7547-EKNFS,42,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7548-SEPYI,5,"Offer E",Yes,No,Yes,"Fiber Optic"
7549-MYGPK,63,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7550-WIQVA,50,None,Yes,Yes,Yes,"Fiber Optic"
7551-DACSP,6,"Offer E",Yes,No,Yes,DSL
7560-QRBXH,48,None,Yes,No,No,None
7562-GSUHK,16,None,Yes,No,Yes,"Fiber Optic"
7562-UXTPG,13,None,Yes,No,Yes,"Fiber Optic"
7563-BIUPC,5,"Offer E",Yes,No,Yes,"Fiber Optic"
7569-NMZYQ,72,None,Yes,Yes,Yes,"Fiber Optic"
7570-WELNY,68,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7571-YXDAD,2,None,Yes,Yes,Yes,"Fiber Optic"
7576-OYWBN,3,None,Yes,Yes,Yes,"Fiber Optic"
7577-SWIFR,1,None,Yes,No,Yes,"Fiber Optic"
7579-OOPEC,2,"Offer E",Yes,No,Yes,DSL
7580-UGXNC,2,None,Yes,No,Yes,DSL
7587-RZNME,3,"Offer E",Yes,No,Yes,DSL
7590-VHVEG,1,"Offer E",No,No,Yes,DSL
7593-XFKDI,1,None,Yes,No,Yes,DSL
7594-LZNWR,34,"Offer C",Yes,No,Yes,"Fiber Optic"
7594-RQHXR,1,"Offer E",Yes,No,Yes,"Fiber Optic"
7595-EUIVN,1,None,Yes,No,Yes,"Fiber Optic"
7596-ZYWBB,65,"Offer B",Yes,No,Yes,DSL
7598-UAASY,2,"Offer E",Yes,No,Yes,"Fiber Optic"
7599-NTMDP,62,"Offer B",No,No,Yes,Cable
7602-MVRMB,72,None,Yes,Yes,Yes,"Fiber Optic"
7603-USHJS,12,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7605-BDWDC,31,None,No,No,Yes,DSL
7606-BPHHN,72,"Offer A",Yes,No,No,None
7609-NRNCA,17,None,Yes,No,No,None
7609-YBPXG,54,None,Yes,Yes,Yes,DSL
7610-TVOPG,15,None,Yes,Yes,No,None
7613-LLQFO,12,None,Yes,Yes,Yes,"Fiber Optic"
7614-QVWQL,49,None,No,No,Yes,DSL
7617-EYGLW,1,"Offer E",Yes,No,No,None
7625-XCQRH,11,None,Yes,Yes,Yes,"Fiber Optic"
7627-JKIAZ,37,None,Yes,Yes,Yes,"Fiber Optic"
7632-YUTXB,25,"Offer C",Yes,No,No,None
7634-HLQJR,47,None,Yes,No,No,None
7636-PEPNS,58,None,Yes,No,Yes,Cable
7638-QVMVY,7,None,Yes,No,Yes,"Fiber Optic"
7639-OPLNG,70,"Offer A",Yes,Yes,Yes,Cable
7641-EUYET,46,None,Yes,Yes,Yes,"Fiber Optic"
7641-TQFHN,39,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7644-OMVMY,0,None,Yes,No,No,None
7649-SIJJF,71,"Offer A",Yes,Yes,Yes,DSL
7661-CPURM,19,"Offer D",Yes,No,Yes,"Fiber Optic"
7663-RGWBC,1,None,Yes,No,Yes,DSL
7665-NKLAV,36,None,No,No,Yes,Cable
7665-TOALD,1,None,Yes,No,Yes,"Fiber Optic"
7665-VIGUD,10,None,Yes,No,No,None
7666-WKRON,39,None,Yes,No,Yes,"Fiber Optic"
7668-XCFYV,17,None,Yes,Yes,Yes,"Fiber Optic"
7670-ZBPOQ,58,"Offer B",Yes,Yes,Yes,DSL
7673-BQGKU,69,None,Yes,No,No,None
7673-LPRNY,23,None,Yes,Yes,Yes,DSL
7674-YTAFD,33,"Offer C",Yes,No,Yes,"Fiber Optic"
7675-OZCZG,3,None,Yes,No,Yes,DSL
7682-AZNDK,34,None,Yes,No,Yes,"Fiber Optic"
7683-CBDKJ,14,None,Yes,No,Yes,Cable
7684-XSZIY,72,"Offer A",Yes,Yes,No,None
7691-KGKGP,53,"Offer B",Yes,No,Yes,DSL
7693-LCKZL,5,None,Yes,Yes,Yes,"Fiber Optic"
7693-QPEFS,52,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7696-CFTAT,37,None,Yes,No,No,None
7698-YFGEZ,1,"Offer E",Yes,No,No,None
7706-YLMQA,70,None,Yes,No,No,None
7707-PYBBH,40,None,Yes,No,Yes,DSL
7714-YXSMB,26,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7721-DVEKZ,1,"Offer E",Yes,No,No,None
7722-CVFXN,54,None,Yes,Yes,Yes,"Fiber Optic"
7722-VJRQD,72,None,No,No,Yes,Cable
7727-SHVZV,9,None,Yes,No,No,None
7729-JTEEC,2,None,Yes,No,Yes,DSL
7740-BTPUX,55,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7740-KKCXF,51,None,No,No,Yes,DSL
7743-EXURX,8,"Offer E",Yes,No,Yes,DSL
7746-AWNQW,28,"Offer C",No,No,Yes,DSL
7748-UMTRK,30,None,Yes,Yes,Yes,"Fiber Optic"
7750-EYXWZ,12,None,No,No,Yes,Cable
7758-UJWYS,34,None,No,No,Yes,DSL
7758-XKCBS,15,None,No,No,Yes,DSL
7760-OYPDY,2,None,Yes,No,Yes,"Fiber Optic"
7764-BDPEE,3,None,Yes,No,No,None
7766-CLTIC,10,None,Yes,No,Yes,Cable
7774-OJSXI,31,None,Yes,Yes,Yes,"Fiber Optic"
7777-UNYHB,12,None,Yes,No,No,None
7780-OTDSO,18,None,Yes,Yes,Yes,"Fiber Optic"
7781-EWARA,70,"Offer A",No,No,Yes,Cable
7786-WBJYI,4,None,Yes,Yes,Yes,"Fiber Optic"
7787-BNTZM,6,None,Yes,No,No,None
7798-JVXYM,14,"Offer D",Yes,No,Yes,DSL
7799-DSEWS,18,"Offer D",Yes,No,Yes,DSL
7802-EFKNY,5,"Offer E",No,No,Yes,DSL
7808-DVWEP,3,None,Yes,No,No,None
7812-FZHPE,17,"Offer D",Yes,Yes,No,None
7813-TKCVO,20,None,Yes,No,No,None
7816-VGHTO,6,"Offer E",No,No,Yes,Cable
7817-OMJNA,14,"Offer D",Yes,No,No,None
7820-ZYGNY,63,None,Yes,Yes,Yes,"Fiber Optic"
7821-DPRQE,68,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7824-PANSQ,58,None,Yes,Yes,Yes,"Fiber Optic"
7825-ECJRF,19,None,Yes,No,Yes,"Fiber Optic"
7825-GKXMW,1,"Offer E",Yes,No,Yes,DSL
7826-VVKWT,24,None,Yes,No,Yes,"Fiber Optic"
7833-PKIHD,51,None,Yes,No,Yes,Cable
7839-NUIAA,61,"Offer B",Yes,Yes,Yes,DSL
7839-QRKXN,1,"Offer E",Yes,No,No,None
7841-FCRQD,33,None,Yes,No,Yes,Cable
7845-URHJN,8,None,Yes,No,No,None
7850-VWJUU,23,None,Yes,No,Yes,"Fiber Optic"
7851-FLGGQ,1,"Offer E",No,No,Yes,Cable
7851-WZEKY,2,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7853-GVUDZ,1,"Offer E",Yes,No,No,None
7853-WNZSY,1,"Offer E",Yes,No,No,None
7856-GANIL,45,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7868-BGSZA,43,None,Yes,Yes,Yes,DSL
7868-TMWMZ,60,None,Yes,No,Yes,"Fiber Optic"
7869-ZYDST,31,None,Yes,Yes,Yes,Cable
7872-RDDLZ,67,None,Yes,Yes,Yes,DSL
7874-ECPQJ,4,None,Yes,No,No,None
7876-BEUTG,15,"Offer D",Yes,Yes,Yes,DSL
7876-DNYAP,69,"Offer A",Yes,No,No,None
7878-JGDKK,4,"Offer E",Yes,No,Yes,Cable
7881-EVUAD,2,"Offer E",No,No,Yes,DSL
7881-INRLC,45,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7890-VYYWG,3,"Offer E",No,No,Yes,DSL
7892-QVYKW,23,None,Yes,Yes,Yes,"Fiber Optic"
7895-VONWT,25,"Offer C",No,No,Yes,Cable
7898-PDWQE,71,"Offer A",Yes,Yes,Yes,DSL
7901-HXJVA,14,None,Yes,No,Yes,"Fiber Optic"
7901-IIDQV,24,None,Yes,Yes,Yes,Cable
7905-NJMXS,7,None,Yes,Yes,Yes,Cable
7908-QCBCA,1,"Offer E",Yes,No,Yes,"Fiber Optic"
7909-FIOIY,19,"Offer D",No,No,Yes,Cable
7912-SYRQT,7,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7916-VCCPB,16,"Offer D",Yes,No,Yes,"Fiber Optic"
7921-BEPCI,72,None,Yes,Yes,Yes,DSL
7923-IYJWY,67,None,Yes,Yes,Yes,"Fiber Optic"
7925-PNRGI,45,"Offer B",Yes,Yes,Yes,DSL
7926-IJOOU,1,"Offer E",Yes,No,No,None
7927-AUXBZ,30,"Offer C",Yes,No,Yes,"Fiber Optic"
7928-VJYAB,11,"Offer D",Yes,No,Yes,"Fiber Optic"
7929-DMBCV,20,"Offer D",Yes,No,Yes,"Fiber Optic"
7932-WPTDS,1,None,No,No,Yes,DSL
7940-UQQUG,64,None,Yes,Yes,Yes,"Fiber Optic"
7941-RCJOW,65,"Offer B",Yes,No,No,None
7943-RQCHR,9,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7945-PRBVF,35,None,Yes,No,No,None
7951-QKZPL,33,None,Yes,Yes,No,None
7951-VRDVK,36,None,Yes,No,Yes,Cable
7952-OBOYL,3,None,Yes,No,Yes,"Fiber Optic"
7957-RYHQD,40,"Offer B",Yes,No,Yes,"Fiber Optic"
7964-VEXDG,21,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7966-YOTQW,10,None,Yes,Yes,Yes,DSL
7969-FFOWG,65,"Offer B",Yes,No,No,None
7975-JMZNT,66,"Offer A",Yes,Yes,Yes,DSL
7976-CICYS,4,None,Yes,No,No,None
7980-MHFLQ,72,"Offer A",Yes,Yes,No,None
7982-VCELR,36,None,Yes,No,Yes,"Fiber Optic"
7993-PYKOF,8,None,Yes,No,Yes,"Fiber Optic"
7994-UYIVZ,8,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7996-BPXHY,13,None,Yes,Yes,No,None
7997-EASSD,63,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7998-WNZEM,71,None,Yes,Yes,Yes,DSL
7998-ZLXWN,15,None,Yes,No,No,None
8008-ESFLK,53,None,Yes,No,Yes,"Fiber Optic"
8008-HAWED,14,"Offer D",No,No,Yes,Cable
8010-EZLOU,15,None,Yes,Yes,Yes,"Fiber Optic"
8012-SOUDQ,43,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8019-ENHXU,42,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8020-BWHYL,15,None,Yes,No,Yes,"Fiber Optic"
8022-BECSI,22,None,Yes,No,No,None
8028-PNXHQ,62,"Offer B",Yes,Yes,No,None
8029-XYPWT,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
8033-ATFAS,39,"Offer C",Yes,No,Yes,Cable
8034-RYTVV,55,None,Yes,Yes,Yes,"Fiber Optic"
8039-ACLPL,72,"Offer A",Yes,No,Yes,DSL
8039-EQPIM,69,None,No,No,Yes,DSL
8040-MNRTF,1,None,Yes,No,Yes,"Fiber Optic"
8041-TMEID,63,None,Yes,Yes,Yes,"Fiber Optic"
8042-JVNFH,1,None,Yes,No,Yes,"Fiber Optic"
8042-RNLKO,66,"Offer A",Yes,Yes,No,None
8043-PNYSD,63,"Offer B",Yes,No,No,None
8044-BGWPI,12,"Offer D",Yes,No,No,None
8048-DSDFQ,1,None,Yes,No,No,None
8050-DVOJX,49,"Offer B",Yes,Yes,Yes,Cable
8050-WYBND,22,None,No,No,Yes,DSL
8051-HJRLT,1,"Offer E",Yes,No,Yes,"Fiber Optic"
8058-DMYRU,54,None,Yes,Yes,Yes,"Fiber Optic"
8058-INTPH,1,None,Yes,No,Yes,"Fiber Optic"
8058-JMEQO,9,"Offer E",Yes,Yes,Yes,"Fiber Optic"
8060-HIWJJ,64,"Offer B",Yes,Yes,Yes,DSL
8062-YBDOE,1,None,Yes,No,Yes,"Fiber Optic"
8063-RJYNF,16,None,Yes,No,Yes,"Fiber Optic"
8065-BVEPF,65,"Offer B",Yes,No,Yes,"Fiber Optic"
8065-QBYTO,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
8069-YQQAJ,14,"Offer D",No,No,Yes,Cable
8073-IJDCM,1,"Offer E",Yes,No,No,None
8075-GXIUB,9,None,Yes,No,No,None
8076-FEZKJ,10,None,Yes,No,No,None
8082-GHXOP,13,"Offer D",Yes,No,Yes,DSL
8083-YTZES,4,None,Yes,Yes,Yes,"Fiber Optic"
8084-OIVBS,11,"Offer D",Yes,No,No,None
8086-OVPWV,2,None,Yes,No,Yes,"Fiber Optic"
8092-NLTGF,72,"Offer A",Yes,Yes,No,None
8097-OMULG,59,None,Yes,No,Yes,DSL
8097-VBQTZ,54,"Offer B",Yes,No,Yes,Cable
8098-LLAZX,4,"Offer E",Yes,Yes,Yes,"Fiber Optic"
8098-TDCBU,42,None,Yes,Yes,No,None
8099-MZPUJ,48,None,Yes,Yes,Yes,"Fiber Optic"
8100-HZZLJ,43,None,Yes,No,Yes,Cable
8106-GWQOK,38,None,No,No,Yes,Cable
8107-KNCIM,14,None,Yes,Yes,Yes,"Fiber Optic"
8108-UXRQN,11,None,No,No,Yes,Cable
8109-YUOHE,17,None,Yes,No,Yes,Cable
8111-RKSPX,4,"Offer E",Yes,Yes,Yes,"Fiber Optic"
8118-LSUEL,23,None,Yes,Yes,Yes,"Fiber Optic"
8118-TJAFG,9,None,Yes,No,Yes,"Fiber Optic"
8123-QBNAZ,36,None,Yes,Yes,Yes,"Fiber Optic"
8124-NZVGJ,6,None,No,No,Yes,Cable
8125-QPFJD,72,None,Yes,Yes,Yes,DSL
8128-YVJRG,7,None,Yes,Yes,Yes,"Fiber Optic"
8133-ANHHJ,49,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8148-WOCMK,8,"Offer E",Yes,No,No,None
8152-UOBNY,50,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8152-VETUR,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
8158-WPEZG,11,None,No,No,Yes,DSL
8160-HOWOX,7,None,Yes,No,Yes,DSL
8164-OCKUJ,59,"Offer B",Yes,No,No,None
8165-CBKXO,66,None,No,No,Yes,Cable
8165-ZJRNM,72,"Offer A",Yes,Yes,No,None
8166-ORCHU,33,None,Yes,No,Yes,"Fiber Optic"
8166-ZZTFS,66,None,Yes,Yes,Yes,Cable
8167-GJLRN,3,None,No,No,Yes,DSL
8168-UQWWF,11,None,Yes,Yes,Yes,Cable
8169-SAEJD,69,"Offer A",No,No,Yes,DSL
8173-RXAYP,24,None,Yes,No,No,None
8181-YHCMF,68,None,No,No,Yes,DSL
8182-BJDSI,28,"Offer C",Yes,Yes,Yes,"Fiber Optic"
8182-PNAGI,12,None,Yes,No,Yes,DSL
8183-ONMXC,2,None,Yes,No,Yes,"Fiber Optic"
8184-WMOFI,62,None,Yes,No,Yes,DSL
8189-XRIKE,32,"Offer C",Yes,No,Yes,"Fiber Optic"
8190-ZTQFB,41,None,No,No,Yes,Cable
8191-XWSZG,52,"Offer B",Yes,No,No,None
8194-PEEBY,24,"Offer C",Yes,No,No,None
8197-BFWVU,72,"Offer A",Yes,Yes,Yes,Cable
8198-RKSZG,14,"Offer D",Yes,Yes,Yes,DSL
8199-ZLLSA,67,None,Yes,Yes,Yes,"Fiber Optic"
8204-TIFGJ,23,None,Yes,No,No,None
8204-YJCLA,72,"Offer A",No,No,Yes,DSL
8205-OTCHB,22,"Offer D",No,No,Yes,DSL
8207-VVMYB,70,None,Yes,Yes,No,None
8212-DJRCH,5,None,Yes,No,Yes,"Fiber Optic"
8215-NGSPE,42,"Offer B",Yes,No,No,None
8217-QYOHV,5,"Offer E",Yes,No,Yes,Cable
8220-OCUFY,21,None,Yes,No,Yes,DSL
8224-KDLKN,72,"Offer A",Yes,Yes,No,None
8224-UAXBZ,58,None,No,No,Yes,DSL
8225-BTJAU,10,"Offer D",Yes,No,Yes,"Fiber Optic"
8229-BUJHX,71,None,Yes,No,No,None
8229-MYEJZ,10,"Offer D",Yes,No,Yes,DSL
8232-CTLKO,66,"Offer A",Yes,No,Yes,DSL
8232-UTFOZ,69,None,Yes,No,No,None
8234-GSZYK,43,None,Yes,Yes,No,None
8241-JUIQO,61,"Offer B",Yes,No,No,None
8242-JSVBO,7,None,Yes,No,Yes,DSL
8242-PDSGJ,70,None,No,No,Yes,DSL
8242-SOQUO,5,"Offer E",Yes,No,Yes,"Fiber Optic"
8259-NFJTV,7,None,No,No,Yes,Cable
8261-GWDBQ,60,None,Yes,Yes,Yes,"Fiber Optic"
8262-COGGB,1,None,Yes,No,No,None
8263-JQAIK,2,None,No,No,Yes,DSL
8263-OKETD,20,None,Yes,Yes,Yes,Cable
8265-HKSOW,72,None,Yes,Yes,Yes,"Fiber Optic"
8266-VBFQL,4,None,Yes,No,Yes,"Fiber Optic"
8267-KFGYD,1,None,Yes,No,No,None
8285-ABVLB,70,None,Yes,No,No,None
8286-AFUYI,1,"Offer E",Yes,No,Yes,DSL
8292-FRFZQ,39,"Offer C",No,No,Yes,DSL
8292-ITGYJ,45,"Offer B",Yes,Yes,No,None
8294-UIMBA,30,None,Yes,No,Yes,"Fiber Optic"
8295-KMENE,59,None,Yes,Yes,Yes,DSL
8305-VHZBZ,1,None,Yes,No,No,None
8309-IEYJD,1,"Offer E",Yes,No,Yes,"Fiber Optic"
8311-UEUAB,67,"Offer A",Yes,Yes,Yes,DSL
8313-AFGBW,47,"Offer B",Yes,No,Yes,DSL
8316-BBQAY,65,None,No,No,Yes,Cable
8317-BVKSO,14,None,Yes,No,No,None
8319-QBEHW,26,None,No,No,Yes,Cable
8327-WKMIE,37,None,Yes,No,No,None
8329-UTMVM,27,"Offer C",Yes,Yes,Yes,"Fiber Optic"
8337-MSSXB,14,None,Yes,No,Yes,"Fiber Optic"
8337-UPOAQ,10,None,Yes,Yes,Yes,"Fiber Optic"
8338-QIUNR,72,None,Yes,Yes,Yes,DSL
8345-MVDYC,45,"Offer B",Yes,No,Yes,DSL
8348-HFYIV,2,"Offer E",No,No,Yes,DSL
8357-EQXFO,7,"Offer E",Yes,No,Yes,"Fiber Optic"
8361-LTMKD,4,None,Yes,Yes,Yes,"Fiber Optic"
8374-UULRV,72,None,Yes,Yes,Yes,DSL
8374-XGEJJ,43,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8375-KVTHK,68,None,Yes,No,Yes,"Fiber Optic"
8380-PEFPE,1,None,Yes,No,Yes,"Fiber Optic"
8382-SHQEH,8,None,Yes,Yes,Yes,"Fiber Optic"
8387-MOJJT,42,None,Yes,No,Yes,"Fiber Optic"
8387-UGUSU,15,None,Yes,No,No,None
8388-DMKAE,8,"Offer E",Yes,No,No,None
8390-FESFV,62,None,Yes,Yes,Yes,DSL
8393-JMVMB,1,"Offer E",Yes,No,No,None
8398-TBIYD,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
8402-OOOHJ,41,None,Yes,No,No,None
8404-VLQFB,15,None,Yes,Yes,No,None
8405-IGQFX,63,"Offer B",Yes,No,Yes,"Fiber Optic"
8410-BGQXN,4,None,Yes,No,No,None
8413-VONUO,2,None,Yes,No,Yes,"Fiber Optic"
8413-YNHNV,69,None,Yes,Yes,Yes,DSL
8414-MYSHR,5,None,Yes,No,Yes,"Fiber Optic"
8417-FMLZI,6,None,Yes,No,Yes,"Fiber Optic"
8417-GSODA,28,None,Yes,Yes,Yes,"Fiber Optic"
8429-XIBUM,22,"Offer D",Yes,Yes,Yes,"Fiber Optic"
8430-TWCBX,49,None,Yes,No,No,None
8433-WXGNA,2,None,Yes,No,Yes,Cable
8434-PNQZX,42,"Offer B",Yes,Yes,Yes,DSL
8434-VGEQQ,61,"Offer B",Yes,No,No,None
8436-BJUMM,26,"Offer C",Yes,Yes,Yes,Cable
8443-ZRDBZ,4,None,Yes,Yes,Yes,"Fiber Optic"
8444-WRIDW,66,None,Yes,Yes,Yes,"Fiber Optic"
8450-JOVAH,2,None,Yes,Yes,Yes,DSL
8450-LUGUK,37,None,Yes,Yes,No,None
8455-HIRAQ,8,None,Yes,No,Yes,DSL
8465-SBRXP,38,None,Yes,Yes,Yes,"Fiber Optic"
8468-EHYJA,57,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8469-SNFFH,70,None,Yes,Yes,Yes,DSL
8481-YYXWG,5,"Offer E",Yes,No,Yes,"Fiber Optic"
8485-GJCDN,5,None,Yes,No,Yes,"Fiber Optic"
8486-AYEQH,31,None,Yes,Yes,Yes,"Fiber Optic"
8495-LJDFO,64,None,Yes,Yes,Yes,"Fiber Optic"
8495-PRWFH,42,None,Yes,Yes,Yes,Cable
8496-DMZUK,30,"Offer C",Yes,Yes,Yes,"Fiber Optic"
8510-AWCXC,13,"Offer D",Yes,Yes,Yes,"Fiber Optic"
8510-BBWMU,41,None,Yes,No,No,None
8514-VZHEB,59,"Offer B",Yes,No,No,None
8515-OCTJS,25,"Offer C",Yes,Yes,No,None
8540-ZQGEA,54,"Offer B",Yes,No,No,None
8544-GOQSH,14,"Offer D",Yes,No,Yes,"Fiber Optic"
8544-JNBOX,72,"Offer A",Yes,No,No,None
